area,latitude,longitude,node_id,node_type,index_right,us_state
CA,38.70973806419826,-122.90789721183104,GYSRVLLE_6_N003,LOAD,4.0,California
CA,38.70973806419826,-122.90801678816896,GYSRVLLE_6_N005,GEN,4.0,California
NV,39.24559746907607,-120.0270873929532,H ALLEN_2_ARROWCAN_BESSGNODE,GEN,4.0,California
NV,39.24553416124525,-120.0271691395105,H ALLEN_2_ARROWCAN_PVGNODE,GEN,4.0,California
NV,39.24551902137604,-120.0272830815292,H ALLEN_2_NDL_BESSGNODE,GEN,4.0,California
NV,39.24555003050629,-120.0273915329682,H ALLEN_2_NDL_PVGMPDEGNODE,GEN,4.0,California
CA,36.94999999998671,-118.99994368080674,HAAS_7_B1,GEN,4.0,California
CA,36.94999999998671,-119.00005631919323,HAAS_7_B11,GEN,4.0,California
CA,36.927364,-119.020827,HAAS_7_N002,LOAD,4.0,California
CA,38.23628999998604,-122.0968525822554,HALEJ1_1_LN001,LOAD,4.0,California
CA,38.23628999998604,-122.0969674177446,HALEJ2_1_LN001,LOAD,4.0,California
PACE,40.31221999998489,-111.65647085077124,HALE_LNODED1,LOAD,44.0,Utah
PACE,40.31221999998489,-111.65658914922876,HALE_LNODELD,LOAD,44.0,Utah
CA,40.74904096,-121.2802498,HALLSFLT_6_N001,LOAD,4.0,California
CA,38.90131699998584,-121.08761040262712,HALSEYF_7_B1,GEN,4.0,California
CA,38.90131699998584,-121.08772559737288,HALSEYF_7_N001,LOAD,4.0,California
PACW,42.12992,-121.93569,HAMAKER_LNODE58,LOAD,37.0,Oregon
PACE,43.89929,-112.272279,HAMER_LNODET1,LOAD,12.0,Idaho
CA,40.26940801,-121.087813,HAMILBR_7_N001,LOAD,4.0,California
CA,40.268712,-121.089479,HAMILBR_7_N002,GEN,4.0,California
CA,39.746242,-122.011361,HAMILTON_6_N001,LOAD,4.0,California
CA,40.38719215759148,-123.045061,HAMLIN_1_N009,LOAD,4.0,California
CA,38.02138220754234,-121.320367,HAMMER_6_N001,LOAD,4.0,California
CA,38.02130089621381,-121.32030740848892,HAMMER_6_N003,LOAD,4.0,California
CA,38.02130089621381,-121.32042659151108,HAMMER_6_N004,LOAD,4.0,California
PACE,40.63443999998472,-111.855220439287,HAMMER_LNODED1,LOAD,44.0,Utah
PACE,40.63443999998472,-111.855339560713,HAMMER_LNODED2,LOAD,44.0,Utah
CA,36.72011,-120.603287,HAMMONDS_1_N001,LOAD,4.0,California
CA,33.770089981295506,-118.24989175499216,HARBORG_7_B2,GEN,4.0,California
CA,33.769910018610105,-118.24989175521952,HARBORG_7_B3,GEN,4.0,California
CA,33.769910018610105,-118.25010824478048,HARBORG_7_B4,GEN,4.0,California
CA,33.770089981295506,-118.25010824500784,HARBORG_7_N101,LOAD,4.0,California
CA,37.96379937479765,-121.2904483692276,HARDING_6_N001,LOAD,4.0,California
CA,37.96361862509118,-121.29044836950978,HARDING_6_N004,LOAD,4.0,California
CA,36.40426099998707,-119.68618433896404,HARDWICK_6_N001,LOAD,4.0,California
CA,36.40426099998707,-119.68629566103596,HARDWK12_7_N002,GEN,4.0,California
PACE,44.51691006,-112.30995,HARISONI_LNODED1,LOAD,12.0,Idaho
SRP,33.6001986812523,-113.150446266051,HARQUHAL_LNODE500LDAU,LOAD,2.0,Arizona
PACW,44.274447,-123.170009,HARRISBU_LNODE49,LOAD,37.0,Oregon
CA,40.78104299998464,-124.13194328500424,HARRIS_6_N001,LOAD,4.0,California
CA,40.78104299998464,-124.13206271499575,HARRIS_6_N003,LOAD,4.0,California
CA,39.14325399998575,-121.6480072716394,HARTER_6_N001,LOAD,4.0,California
CA,39.14325399998575,-121.6481227283606,HARTER_6_N003,LOAD,4.0,California
CA,39.07726799998581,-122.93226431359712,HARTLEY_6_N001,LOAD,4.0,California
CA,39.07726799998581,-122.93237968640288,HARTLEY_6_N004,LOAD,4.0,California
PACE,38.16,-109.30778,HATCH_LNODED1,LOAD,44.0,Utah
CA,40.92932834,-121.5442871,HATCRK1_6_N001,LOAD,4.0,California
CA,40.929297,-121.544462,HATCRK1_7_B1,GEN,4.0,California
CA,40.960675,-121.548657,HATCRK2_7_B1,GEN,4.0,California
CA,40.7576,-121.4145,HATLOSCK_6_GN001,GEN,4.0,California
CA,40.75758499998463,-121.41446430808176,HATLOSCK_6_N001,GEN,4.0,California
CA,40.75758499998463,-121.41458369191824,HATLOSCK_6_N011,GEN,4.0,California
CA,36.55679,-121.897162,HATTON_6_N001,LOAD,4.0,California
WALC,34.30525,-114.22477,HAVASU_2_CAPCHILDGNODE,GEN,4.0,California
PNM,44.018886501447,-123.1376127,HAWKINS_LNODE8660,LOAD,37.0,Oregon
PNM,44.018805109257855,-123.1375473530071,HAWKINS_LNODE9760,LOAD,37.0,Oregon
BPAT,44.018805109257855,-123.1376780469929,HAWKI_BP_LNODEFMR,LOAD,37.0,Oregon
PACE,43.553601,-112.122524,HAYES_LNODET1,LOAD,12.0,Idaho
CA,40.5509943,-123.1636433,HAYFORK_6_N001,LOAD,4.0,California
CA,39.567903,-120.612995,HAYPRESS_6_N002,GEN,4.0,California
CA,39.565706,-120.581715,HAYPRESS_6_N003,GEN,4.0,California
CA,39.565556,-120.633889,HAYPRES_7_B1,GEN,4.0,California
PACE,41.33924138,-112.0486561,HAYSTACK_LNODELD,LOAD,44.0,Utah
PACW,44.621571,-123.12555,HAZELWO_LNODET1,LOAD,37.0,Oregon
CA,39.789288,-122.051452,HEADGATE_6_N001,LOAD,4.0,California
BPAT,45.217684,-123.843258,HEBO_LNODEPUD,LOAD,37.0,Oregon
CA,38.609849999985855,-122.85613249467578,HELDSBRG_6_N001,LOAD,4.0,California
CA,38.609849999985855,-122.85624750532422,HELDSBRG_6_N009,LOAD,4.0,California
CA,34.611921,-118.114817,HELIJET_6_N001,LOAD,4.0,California
CA,36.59125582651913,-120.175012,HELMS1_7_B1,GEN,4.0,California
CA,36.59117508672632,-120.17495394221808,HELMS2_7_B1,GEN,4.0,California
CA,36.59117508672632,-120.17507005778192,HELMS3_7_B1,GEN,4.0,California
PACE,39.70222,-110.87,HELPER_LNODED2,LOAD,44.0,Utah
NV,36.071917,-114.994242,HENDRSON_LNODE_1,LOAD,28.0,Nevada
NV,36.07191699994903,-114.9941312297601,HENDRSON_LNODE_2,LOAD,28.0,Nevada
NV,36.07182746678821,-114.994242,HENDRSON_LNODE_3,LOAD,28.0,Nevada
PACW,42.12639,-121.70361,HENLEY_LNODE80,LOAD,37.0,Oregon
CA,36.242062000433485,-119.9028169053977,HENRITTA_6_LN001,LOAD,4.0,California
CA,36.24160599998715,-119.9029965105001,HENRITTA_6_N101,LOAD,4.0,California
CA,36.229118,-119.806463,HENRTGEN_7_N001,GEN,4.0,California
CA,37.816383,-121.586176,HERDLYN_6_N001,LOAD,4.0,California
CA,37.794695,-121.584578,HERDLYN_6_N007,GEN,4.0,California
CA,37.847177,-121.617116,HERDLYN_7_N001,GEN,4.0,California
PACW,45.84638999998194,-119.2693756818817,HERMISTD_LNODE07,LOAD,37.0,Oregon
PACW,45.84638999998194,-119.2695043181183,HERMISTO_GNODE3,GEN,37.0,Oregon
PACE,40.50888999998482,-112.0420205892502,HERRIMAN_LNODEDT2,LOAD,44.0,Utah
PACE,40.50888999998482,-112.0421394107498,HERRIMAN_LNODER1,LOAD,44.0,Utah
BPAT,45.7662,-122.5263,HEYEM_BP_LNODE115,LOAD,47.0,Washington
CA,34.630989,-117.373596,HI5PV_7_N001,GEN,4.0,California
CA,34.630323,-117.373967,HI5_7_N002,GEN,4.0,California
CA,37.234159254320986,-121.90015163922016,HICKS_2_N001,LOAD,4.0,California
CA,37.23397874557105,-121.9001516394916,HICKS_2_N002,LOAD,4.0,California
CA,37.23397874557105,-121.9003783605084,HICKS_2_N007,LOAD,4.0,California
CA,37.234159254320986,-121.90037836077984,HICKS_2_N012,GEN,4.0,California
CA,37.23361368,-121.900946,HICKS_2_N013,LOAD,4.0,California
BPAT,43.993341,-123.063942,HIDEA_BP_LNODEANE,LOAD,37.0,Oregon
CA,34.59539043561172,-117.3645901389298,HIDEDCT1_7_B1,GEN,4.0,California
CA,34.145342194461776,-116.18586145105628,HIDEDCT1_7_N001,LOAD,4.0,California
CA,34.5952095642898,-117.364590139169,HIDEDCT2_7_B1,GEN,4.0,California
CA,34.145263999951744,-116.18580690221354,HIDEDCT2_7_N002,LOAD,4.0,California
CA,34.5952095642898,-117.364809860831,HIDEDCT3_7_B1,GEN,4.0,California
CA,34.14518580551402,-116.18586145115728,HIDEDCT3_7_N001,LOAD,4.0,California
CA,34.59539043561172,-117.3648098610702,HIDEDST1_7_B1,GEN,4.0,California
CA,34.14518580551402,-116.18597054884272,HIDEDST1_7_N001,LOAD,4.0,California
CA,34.145263999951744,-116.18602509778646,HIDESERT_2_N001,LOAD,4.0,California
CA,34.145342194461776,-116.18597054894371,HIDESERT_2_N018,LOAD,4.0,California
CA,39.04398,-121.09065,HIGGINS_1_GN001,GEN,4.0,California
CA,39.043590575891166,-121.09071766620364,HIGGINS_1_N001,LOAD,4.0,California
CA,39.04341142399536,-121.0907176664961,HIGGINS_1_N002,LOAD,4.0,California
CA,39.04341142399536,-121.09094833350387,HIGGINS_1_N004,LOAD,4.0,California
CA,39.043590575891166,-121.09094833379638,HIGGINS_1_N007,GEN,4.0,California
PACE,40.43028,-111.79222,HIGHLAND_LNODED1,LOAD,44.0,Utah
PACE,40.43167,-111.79167,HIGHLAND_LNODED2,LOAD,44.0,Utah
CA,38.93741777608508,-122.609034,HIGHLD_1_N001,LOAD,4.0,California
CA,38.93733711194224,-122.60897412672412,HIGHLD_1_N004,GEN,4.0,California
CA,38.93733711194224,-122.60909387327588,HIGHLD_1_N005,LOAD,4.0,California
CA,38.16604815182093,-122.253616,HIGHWAY_1_N001,LOAD,4.0,California
CA,38.16596692407439,-122.25355635179834,HIGHWAY_1_N002,LOAD,4.0,California
CA,38.16596692407439,-122.25367564820166,HIGHWAY_1_N003,GEN,4.0,California
CA,38.7208,-121.7833,HIGHWND3_7_GN001,GEN,4.0,California
CA,38.15001,-121.812018,HIGHWNDS_7_B1,GEN,4.0,California
CA,34.00858418970378,-117.9496602005066,HILLGEN_7_B1,GEN,4.0,California
CA,37.536271,-122.322394,HILLSDLE_6_N001,LOAD,4.0,California
CA,37.879999999986126,-122.23994272916374,HILLSIDE_1_N001,LOAD,4.0,California
CA,37.879999999986126,-122.24005727083625,HILLSIDE_1_N004,LOAD,4.0,California
PACE,44.02449426120689,-107.97639,HILLTOP_LNODE41,LOAD,50.0,Wyoming
PACE,44.024412869378025,-107.97632464711506,HILLTOP_LNODE45,LOAD,50.0,Wyoming
PACE,44.024412869378025,-107.97645535288494,HILLTOP_LNODE90,LOAD,50.0,Wyoming
PACW,44.546059999982496,-123.31243673394532,HILLVIEW_LNODE27,LOAD,37.0,Oregon
PACW,44.546059999982496,-123.31256326605468,HILLVIEW_LNODE31,LOAD,37.0,Oregon
BPAT,44.02601303,-123.0811739,HILYA_BP_LNODE2KV,LOAD,37.0,Oregon
CA,33.70558595384776,-115.62686,HINDSP1_7_B1,LOAD,4.0,California
CA,33.70550502306335,-115.6268038329638,HINDSP2_7_B1,LOAD,4.0,California
PACW,45.792273748669885,-119.31083,HINKLE_6_ORCHARD1GNODE,GEN,37.0,Oregon
PACW,45.792193125645525,-119.3107632422224,HINKLE_LNODE49,LOAD,37.0,Oregon
PACW,45.792193125645525,-119.3108967577776,HINKLE_NODET,GEN,37.0,Oregon
PACE,41.31227499998438,-110.83177592353,HINSHAW_NODE1,GEN,50.0,Wyoming
PACE,41.31227499998438,-110.83189607647,HINSHAW_NODE2,GEN,50.0,Wyoming
CA,33.81886,-118.222474,HINSON_2_N040,GEN,4.0,California
CA,33.81885999995258,-118.2223656400578,HINSON_2_N041,GEN,4.0,California
CA,33.818769974370746,-118.22236564017184,HINSON_6_N001,LOAD,4.0,California
CA,33.8187063167147,-118.22244226216476,HINSON_6_N019,GEN,4.0,California
PACE,41.67256099998425,-106.02560079489557,HIPLAINS_NODE1,GEN,50.0,Wyoming
PACE,41.67256099998425,-106.02572120510445,HIPLAINS_NODE2,GEN,50.0,Wyoming
CA,35.508889,-119.030833,HISIERRA_7_B1,GEN,4.0,California
PGE,44.902958,-123.016891,HLCR_LNODEWR1,LOAD,37.0,Oregon
CA,37.46874323375435,-122.43018,HLFMNBY_6_N002,LOAD,4.0,California
CA,37.46866188310803,-122.43012082319956,HLFMNBY_6_N004,LOAD,4.0,California
CA,37.46866188310803,-122.43023917680044,HLFMNBY_6_N101,LOAD,4.0,California
PGE,45.490832999982246,-122.64114114061704,HLGT_LNODEBR4,LOAD,37.0,Oregon
PGE,45.490832999982246,-122.64126885938296,HLGT_LNODEBR5,LOAD,37.0,Oregon
CA,40.78280899998469,-124.11235828329228,HMBLDTB_1_N08,GEN,4.0,California
CA,40.78280899998469,-124.11247771670772,HMBLTBY_6_N003,LOAD,4.0,California
CA,40.782876999984666,-124.18064228322642,HMBUNIT1_7_GN010,GEN,4.0,California
CA,40.782876999984666,-124.18076171677356,HMBUNIT2_7_GN010,GEN,4.0,California
CA,40.7415,-124.2103,HMBUNIT3_7_GN010,GEN,4.0,California
PGE,45.5494,-122.495791,HMLK1_LNODEPGWPS,LOAD,37.0,Oregon
PGE,45.5507,-122.4951,HMLK_LNODEWR1,LOAD,37.0,Oregon
CA,37.43281999998637,-122.20268309414536,HNTRSPT_1_LN001,LOAD,4.0,California
CA,37.43281999998637,-122.20279690585464,HNTRSPT_1_LN002,LOAD,4.0,California
PACE,43.251604,-110.770947,HOBACK_LNODE1,LOAD,50.0,Wyoming
NV,39.400047,-120.149888,HOBARTTP_LNODE19,LOAD,4.0,California
PACE,40.60888999998468,-112.02938046854558,HOGGARD_LNODED1,LOAD,44.0,Utah
PACE,40.60888999998468,-112.0294995314544,HOGGARD_LNODED2,LOAD,44.0,Utah
AVA,46.4241,-117.0259,HOLBROOK_1_13_1LNODE,LOAD,12.0,Idaho
CA,35.034432,-117.702501,HOLGATE_1_N004,GEN,4.0,California
PACW,45.5333837184136,-122.66,HOLLADAO_LNODE115LDT1,LOAD,37.0,Oregon
PACW,45.53330314077397,-122.65993358762098,HOLLADAO_LNODE115LDT2,LOAD,37.0,Oregon
PACW,45.53330314077397,-122.660066412379,HOLLADAO_LNODE115LDT3,LOAD,37.0,Oregon
PACE,40.66527999998471,-111.83550040487948,HOLLADAU_LNODED1,LOAD,44.0,Utah
PACE,40.66527999998471,-111.83561959512052,HOLLADAU_LNODED2,LOAD,44.0,Utah
CA,36.86276493702428,-121.40575458914812,HOLLISTR_1_N001,LOAD,4.0,California
CA,36.86258506286991,-121.40575458941272,HOLLISTR_1_N004,LOAD,4.0,California
CA,36.86258506286991,-121.40597941058728,HOLLISTR_1_N101,LOAD,4.0,California
CA,36.83105,-120.595947,HOLLISTR_7_N001,GEN,4.0,California
CA,36.86276493702428,-121.40597941085188,HOLLISTR_7_N004,GEN,4.0,California
PACW,45.53721999998221,-122.6152160902968,HOLLYWOO_LNODE00,LOAD,37.0,Oregon
PACW,45.53721999998221,-122.6153439097032,HOLLYWOO_LNODE24,LOAD,37.0,Oregon
CA,37.83,-119.99,HOLM1_7_B1,GEN,4.0,California
CA,37.86,-120.0,HOLM2_7_B1,GEN,4.0,California
PACE,37.8005316091437,-113.15913393518878,HOLT_1_BESS1GNODE,GEN,44.0,Utah
PACE,37.61203982,-113.6543764,HOLT_NODE1,GEN,44.0,Utah
CA,38.96,-122.84,HOMEGRND_1_N001,LOAD,4.0,California
CA,38.94,-122.85,HOMEPROC_1_N001,LOAD,4.0,California
CA,37.33907611418645,-121.9785324215764,HOMESTEA_6_N001,LOAD,4.0,California
CA,37.33907611418645,-121.9786460284236,HOMESTEA_6_N002,LOAD,4.0,California
CA,39.320099,-121.595289,HONCUT_1_N001,LOAD,4.0,California
PACW,45.69943999998209,-121.52160589151876,HOODRIVE_LNODE28,LOAD,37.0,Oregon
PACW,45.69943999998209,-121.52173410848124,HOODRIVE_LNODE61,LOAD,37.0,Oregon
BPAT,45.688084,-121.524752,HOOD_RVR_LNODEGRV,LOAD,37.0,Oregon
CA,41.05656823719006,-123.682252,HOOPA_6_N001,LOAD,4.0,California
PACE,33.245373,-111.832666,HOOPES_LNODELDT1,LOAD,2.0,Arizona
WALC,36.016274,-114.737743,HOOVER_2_AEPCOGNODE,GEN,28.0,Nevada
WALC,36.015949,-114.443491,HOOVER_2_HYDRGNODE,GEN,2.0,Arizona
SRP,36.2080129928041,-114.707162726308,HOOVER_2_SRPPTGNODE,GEN,28.0,Nevada
PACW,46.58777999998126,-120.39854437533305,HOPLAND_LNODE07,LOAD,47.0,Washington
PACW,46.58777999998126,-120.39867562466696,HOPLAND_LNODE80,LOAD,47.0,Washington
PACW,42.18083,-121.69917,HORNET_LNODE45,LOAD,37.0,Oregon
PACE,45.518021,-122.538046,HORSEBU_NODET,GEN,37.0,Oregon
PACE,40.74851957072381,-112.6525,HORSESHC_1_SOLAR1GNODE,GEN,44.0,Utah
CA,38.74428199998592,-121.16156545871566,HORSESHE_1_N001,LOAD,4.0,California
CA,38.74428199998592,-121.16168054128434,HORSESHE_1_N002,LOAD,4.0,California
PACE,40.74860999993854,-112.65261936584687,HORSESHO_LNODED2,LOAD,44.0,Utah
PACW,44.294999999982615,-120.89326688399454,HOUSTONL_LNODEN1,LOAD,37.0,Oregon
PACW,44.294999999982615,-120.89339311600546,HOUSTONL_LNODEN2,LOAD,37.0,Oregon
CA,38.972898,-123.081134,HPLNDJT_6_N001,LOAD,4.0,California
BHBA,41.12925736341019,-104.91099103165212,HPPY_JCK_LNODE115249,LOAD,50.0,Wyoming
PGE,45.612559999982125,-122.7967650023767,HRBT_LNODEWR3,LOAD,37.0,Oregon
PGE,45.612559999982125,-122.7968929976233,HRBT_LNODEWR4,LOAD,37.0,Oregon
CA,40.858611,-121.765833,HRIDGEGT_6_GN001,GEN,4.0,California
PGE,45.50898371926,-122.657494,HRSN_LNODEEMP,LOAD,37.0,Oregon
PGE,45.50890314035075,-122.65742761537037,HRSN_LNODEWR1,LOAD,37.0,Oregon
PGE,45.50890314035075,-122.65756038462963,HRSN_LNODEWR2,LOAD,37.0,Oregon
LADWP,34.487,-118.514,HSK_LA_LNODEKSS,LOAD,4.0,California
BPAT,44.958752,-123.092278,HUGHES_LNODE103,LOAD,37.0,Oregon
PACE,40.75693,-111.989208,HUGO_LNODED1,LOAD,44.0,Utah
PACW,42.25389,-123.14861,HUMBUGCR_LNODED1,LOAD,37.0,Oregon
CA,33.646014129707815,-117.97753404471172,HUNT1G_7_B1,GEN,,
CA,33.645950581890766,-117.97761038065148,HUNT1G_7_N002,LOAD,,
CA,33.64593538463594,-117.97771678113637,HUNT2G_7_B1,GEN,,
CA,33.64596651133317,-117.97781805443611,HUNT2G_7_N002,LOAD,,
CA,33.64603205539889,-117.97789191461878,HUNT3G_7_B1,GEN,,
CA,33.6461169905694,-117.97792719657156,HUNT3G_7_N002,LOAD,,
CA,33.64620672659526,-117.97792129867454,HUNT4G_7_B1,GEN,,
CA,33.64628893105762,-117.97787767060932,HUNT4G_7_N002,LOAD,,
PACE,39.174198,-111.029917,HUNTERP_7_UNIT 1 PACEGNODE,GEN,44.0,Utah
PACE,39.17419799994301,-111.02980150045325,HUNTERP_7_UNIT 1 UMPAGNODE,GEN,44.0,Utah
PACE,39.174108461341206,-111.02980150060031,HUNTERP_7_UNIT 2 DGTGNODE,GEN,44.0,Utah
PACE,39.17404514804082,-111.02988317103951,HUNTERP_7_UNIT 2 PACEGNODE,GEN,44.0,Utah
PACE,39.17403000686361,-111.02999700696176,HUNTERP_7_UNIT 2 UAMPSGNODE,GEN,44.0,Utah
PACE,39.17406101867312,-111.03010535741667,HUNTERP_LNODED1,LOAD,44.0,Utah
PACE,39.17412632083733,-111.03018437911804,HUNTERP_LNODED2,LOAD,44.0,Utah
PACE,39.17421094255923,-111.0302221267056,HUNTERP_LNODED3,LOAD,44.0,Utah
PACE,40.68138424845111,-112.01486,HUNTERP_NODE1,GEN,44.0,Utah
PACE,40.681302875757886,-112.01479804876784,HUNTERP_NODE2,GEN,44.0,Utah
PACE,40.681302875757886,-112.01492195123215,HUNTERP_NODE3,GEN,44.0,Utah
PACW,44.12056,-121.28278,HUNTERSC_LNODED1,LOAD,37.0,Oregon
PACE,39.17430034743984,-111.03021581671962,HUNTERS_LNODED1,LOAD,44.0,Utah
PACE,39.336109999985744,-110.969112119495,HUNTINGT_LNODET3,LOAD,44.0,Utah
PACE,39.336109999985744,-110.969227880505,HUNTINGT_LNODEU1,LOAD,44.0,Utah
PACE,39.38275313743896,-111.08382980358049,HUNTINGT_NODE1,GEN,44.0,Utah
PACE,39.38275313743896,-111.08395019641952,HUNTINGT_NODE2,GEN,44.0,Utah
CA,36.18146,-120.030669,HURONGEN_7_ND002,GEN,4.0,California
CA,36.185797,-120.104535,HURON_6_N001,LOAD,4.0,California
PACW,45.43721999998223,-117.2841061951946,HURRICAW_LNODE230XFMR3LD,LOAD,37.0,Oregon
PACW,45.43721999998223,-117.28423380480538,HURRICAW_LNODE49,LOAD,37.0,Oregon
CA,39.54,-121.46,HYATT1_7_B1,GEN,4.0,California
CA,39.55,-121.47,HYATT2_7_B1,GEN,4.0,California
CA,39.51,-121.49,HYATT3_7_B1,GEN,4.0,California
CA,39.51,-121.51,HYATT4_7_B1,GEN,4.0,California
CA,39.54,-121.49,HYATT5_7_B1,GEN,4.0,California
CA,39.53,-121.49,HYATT6_7_B1,GEN,4.0,California
CA,39.54,-121.47,HYATT_2_N212,LOAD,4.0,California
PGE,45.62561999998216,-122.7038699863564,HYDN_LNODEWR1,LOAD,37.0,Oregon
PGE,45.62561999998216,-122.7039980136436,HYDN_LNODEWR2,LOAD,37.0,Oregon
CA,40.714128659984695,-123.52853324752296,HYMPOMJT_6_N005,LOAD,4.0,California
CA,37.33,-121.74,IBM-CTLE_1_N001,LOAD,4.0,California
CA,37.339999999986375,-121.7399431955302,IBM-HRRS_1_N001,LOAD,4.0,California
CA,37.339999999986375,-121.74005680446982,IBM-HRRS_1_N101,LOAD,4.0,California
CA,37.24446507,-121.7964388,IBMCTLE_1_GN001,GEN,4.0,California
CA,33.880491,-118.175177,ICEGEN_7_B1,GEN,4.0,California
PACE,43.467556,-112.063139,IDAHOFAL_LNODET1,LOAD,12.0,Idaho
CA,38.277222,-120.914444,IENERGY_7_B1,GEN,4.0,California
CA,38.07555099998604,-122.5398896356322,IGNACIO_1_N028,GEN,4.0,California
CA,38.07555099998604,-122.54000436436782,IGNACIO_1_N102,LOAD,4.0,California
CA,38.001509,-122.066739,IMHOFF_1_N001,LOAD,4.0,California
CA,32.58341831979319,-117.09710878063558,IMPBCH_7_NBT1,GEN,4.0,California
CA,32.583238980116946,-117.09710878084846,IMPBCH_7_NBT2,GEN,4.0,California
CA,32.583238980116946,-117.09732161915151,IMPRLBCH_6_N001,LOAD,4.0,California
CA,32.58341831979319,-117.09732161936442,IMPRLBCH_6_N004,LOAD,4.0,California
CA,32.71727359111684,-115.715481755367,IMPRLVLY_2_N070,LOAD,4.0,California
CA,32.71719599995503,-115.7154285108266,IMPRLVLY_2_N074,LOAD,4.0,California
CA,32.71711840886078,-115.71548175545963,IMPRLVLY_2_N077,LOAD,4.0,California
CA,32.71711840886078,-115.71558824454036,IMPRLVLY_2_NM01,LOAD,4.0,California
CA,32.71719599995503,-115.71564148917338,IMPRLVLY_2_NM05,LOAD,4.0,California
CA,32.71727359111684,-115.715588244633,IMPRLVLY_5_N036,LOAD,4.0,California
PACE,41.284568,-111.99507,INBRICK_LNODED1,LOAD,44.0,Utah
CA,36.66380742,-121.6285783,INDACRE_6_N001,LOAD,4.0,California
PACW,44.85138999998248,-123.2007665898753,INDEPEND_LNODED1,LOAD,37.0,Oregon
PACW,44.85138999998248,-123.20089341012468,INDEPEND_LNODELD2,LOAD,37.0,Oregon
CA,39.078066,-122.531625,INDIANV_7_B1,GEN,4.0,California
CA,33.75822999998817,-116.36079489140164,INDIANW_1_N001,LOAD,4.0,California
CA,33.75822999998817,-116.36090310859836,INDIANW_1_N005,LOAD,4.0,California
CA,33.9103771069225,-116.5452754257766,INDIGOG1_7_B1,GEN,4.0,California
CA,33.91019689298233,-116.54527542600616,INDIGOG2_7_B1,GEN,4.0,California
CA,33.91019689298233,-116.54549257399384,INDIGOG3_7_B1,GEN,4.0,California
CA,37.66547,-119.841331,INDNFLT_6_N001,LOAD,4.0,California
PGE,45.01321399998241,-123.00101950866552,INDN_LNODEWR1,LOAD,37.0,Oregon
PGE,45.01321399998241,-123.0011464913345,INDN_LNODEWR2,LOAD,37.0,Oregon
CA,45.51708399998219,-119.76855711249586,INEPRSN_6_N001,LOAD,37.0,Oregon
CA,38.277196,-120.91392,INERGY_1_N004,LOAD,4.0,California
CA,37.83,-121.17,INGRMC_1_N001,LOAD,4.0,California
CA,40.400988,-121.965502,INSKIP_7_B1,GEN,4.0,California
CA,37.874784,-119.96485,INTAKE_2_N029,LOAD,4.0,California
PACW,41.432568,-122.38296,INTERNAT_LNODELD,LOAD,4.0,California
LADWP,39.509731,-112.58018,INTGS_3_DESGNODE,GEN,44.0,Utah
LADWP,39.50973099994225,-112.58006388919468,INTGS_3_PP_ANAGNODE,GEN,44.0,Utah
LADWP,39.50964141853529,-112.58006388934436,INTGS_3_PP_PASGNODE,GEN,44.0,Utah
LADWP,39.50957807496767,-112.58014599200736,INTGS_3_PP_RVSGNODE,GEN,44.0,Utah
LADWP,39.50956292655171,-112.58026043038042,INTGS_3_UAMGNODE,GEN,44.0,Utah
CA,37.05942399998664,-121.19476353865473,INTLTUR_6_B1,GEN,4.0,California
CA,37.05942399998664,-121.19487646134527,INTLTUR_6_N003,GEN,4.0,California
LADWP,39.509593953185416,-112.58036935425652,INT_GNODE1,GEN,44.0,Utah
LADWP,39.50965928656619,-112.58044879416585,INT_GNODE2,GEN,44.0,Utah
LADWP,39.50974394874167,-112.5804867415292,INT_LNODE1AUX,LOAD,44.0,Utah
LADWP,39.509833396363724,-112.5804803981536,INT_LNODE2AUX,LOAD,44.0,Utah
LADWP,39.509915336646415,-112.58043347428485,INT_LNODEACES,LOAD,44.0,Utah
LADWP,39.50998052315382,-112.58035383156252,INT_LNODEBKJ,LOAD,44.0,Utah
LADWP,39.5100229336562,-112.58025155709944,INT_LNODEBKK,LOAD,44.0,Utah
LADWP,39.51003957928376,-112.58013746791444,INT_LNODEBKL,LOAD,44.0,Utah
LADWP,39.5100301065809,-112.58002200759354,INT_LNODEDWP,LOAD,44.0,Utah
LADWP,39.50999629928641,-112.57991448232076,INT_LNODEISO,LOAD,44.0,Utah
LADWP,39.50994155044226,-112.57982257975344,INT_LNODELDL,LOAD,44.0,Utah
LADWP,39.50987035062277,-112.57975211612086,INT_LNODEOSS,LOAD,44.0,Utah
LADWP,39.50978782074136,-112.57970696156326,INT_LNODEURB,LOAD,44.0,Utah
CA,35.65261399998741,-117.79478579202691,INYOKERN_1_N001,LOAD,4.0,California
CA,35.65261399998741,-117.79489620797308,INYOKERN_1_N008,LOAD,4.0,California
CA,35.65254099998741,-117.79579779204424,INYOKN_7_N003,GEN,4.0,California
CA,35.65254099998741,-117.79590820795576,INYOKN_7_N004,GEN,4.0,California
